,Datum,Einstiegskosten,Ausstiegskosten,Portfolio Transaktionskosten,Sonstige laufende Kosten,ISIN
3990,30.04.2019,"0,05%",-,-,"0,00%",DE000DF2LSJ5
3991,26.09.2019,"0,03%",-,-,"0,00%",DE000DF2LSK3
3992,30.07.2019,"0,03%",-,-,"0,00%",DE000DF2LSK3
3993,28.05.2019,"0,05%",-,-,"0,00%",DE000DF2LSK3
3994,25.05.2019,"12317578,97%",-,-,"0,00%",DE000DF2LSK3
3995,07.05.2019,"0,05%",-,-,"0,00%",DE000DF2LSK3
3996,30.04.2019,"0,04%",-,-,"0,00%",DE000DF2LSK3
3997,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2LSL1
3998,30.07.2019,"0,08%",-,-,"0,00%",DE000DF2LSL1
3999,04.07.2019,"0,10%",-,-,"0,00%",DE000DF2LSL1
4000,30.04.2019,"0,06%",-,-,"0,00%",DE000DF2LSL1
4001,26.09.2019,"0,05%",-,-,"0,00%",DE000DF2LSM9
4002,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2LSM9
4003,04.07.2019,"0,09%",-,-,"0,00%",DE000DF2LSM9
4004,30.04.2019,"0,05%",-,-,"0,00%",DE000DF2LSM9
4005,26.09.2019,"0,05%",-,-,"0,00%",DE000DF2LSN7
4006,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2LSN7
4007,04.07.2019,"0,08%",-,-,"0,00%",DE000DF2LSN7
4008,30.04.2019,"0,05%",-,-,"0,00%",DE000DF2LSN7
4009,03.10.2019,"0,12%",-,-,"0,00%",DE000DF2LSP2
4010,26.09.2019,"0,11%",-,-,"0,00%",DE000DF2LSP2
4011,30.07.2019,"0,08%",-,-,"0,00%",DE000DF2LSP2
4012,30.04.2019,"0,04%",-,-,"0,00%",DE000DF2LSP2
4013,03.10.2019,"0,10%",-,-,"0,00%",DE000DF2LSQ0
4014,26.09.2019,"0,08%",-,-,"0,00%",DE000DF2LSQ0
4015,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2LSQ0
4016,30.04.2019,"0,03%",-,-,"0,00%",DE000DF2LSQ0
4017,03.10.2019,"0,10%",-,-,"0,00%",DE000DF2LSR8
4018,26.09.2019,"0,09%",-,-,"0,00%",DE000DF2LSR8
4019,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2LSR8
4020,30.04.2019,"0,03%",-,-,"0,00%",DE000DF2LSR8
4021,26.09.2019,"0,09%",-,-,"0,00%",DE000DF2LSS6
4022,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2LSS6
4023,30.04.2019,"0,04%",-,-,"0,00%",DE000DF2LSS6
4024,26.09.2019,"0,08%",-,-,"0,00%",DE000DF2LST4
4025,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2LST4
4026,30.04.2019,"0,02%",-,-,"0,00%",DE000DF2LST4
4027,26.09.2019,"0,08%",-,-,"0,00%",DE000DF2LSU2
4028,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2LSU2
4029,30.04.2019,"0,02%",-,-,"0,00%",DE000DF2LSU2
4030,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PS07
4031,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PS07
4032,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PS07
4033,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PS07
4034,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PS15
4035,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PS15
4036,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PS15
4037,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PS15
4038,26.09.2019,"0,05%",-,-,"0,00%",DE000DF2PS23
4039,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PS23
4040,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PS23
4041,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS23
4042,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PS31
4043,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PS31
4044,06.06.2019,"0,07%",-,-,"0,00%",DE000DF2PS31
4045,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS31
4046,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PS49
4047,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PS49
4048,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PS49
4049,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS49
4050,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PS56
4051,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PS56
4052,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PS56
4053,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS56
4054,26.09.2019,"0,05%",-,-,"0,00%",DE000DF2PS64
4055,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PS64
4056,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PS64
4057,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS64
4058,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PS72
4059,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PS72
4060,26.06.2019,"0,07%",-,-,"0,00%",DE000DF2PS72
4061,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PS72
4062,21.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS72
4063,18.05.2019,"0,06%",-,-,"0,00%",DE000DF2PS72
4064,15.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS72
4065,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS72
4066,26.09.2019,"0,05%",-,-,"0,00%",DE000DF2PS80
4067,12.09.2019,"0,04%",-,-,"0,00%",DE000DF2PS80
4068,22.08.2019,"0,09%",-,-,"0,00%",DE000DF2PS80
4069,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PS80
4070,16.07.2019,"0,07%",-,-,"0,00%",DE000DF2PS80
4071,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PS80
4072,09.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS80
4073,08.05.2019,"0,06%",-,-,"0,00%",DE000DF2PS80
4074,07.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS80
4075,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PS80
4076,28.09.2019,"0,04%",-,-,"0,00%",DE000DF2PS98
4077,26.09.2019,"0,05%",-,-,"0,00%",DE000DF2PS98
4078,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PS98
4079,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PS98
4080,06.05.2019,"0,06%",-,-,"0,00%",DE000DF2PS98
4081,26.09.2019,"0,03%",-,-,"0,00%",DE000DF2PSS7
4082,30.07.2019,"0,04%",-,-,"0,00%",DE000DF2PSS7
4083,16.07.2019,"0,05%",-,-,"0,00%",DE000DF2PSS7
4084,06.06.2019,"0,08%",-,-,"0,00%",DE000DF2PSS7
4085,09.05.2019,"0,08%",-,-,"0,00%",DE000DF2PSS7
4086,08.05.2019,"0,07%",-,-,"0,00%",DE000DF2PSS7
4087,07.05.2019,"0,07%",-,-,"0,00%",DE000DF2PSS7
4088,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PSS7
4089,26.09.2019,"0,03%",-,-,"0,00%",DE000DF2PST5
4090,17.09.2019,"0,03%",-,-,"0,00%",DE000DF2PST5
4091,06.08.2019,"0,05%",-,-,"0,00%",DE000DF2PST5
4092,01.08.2019,"0,05%",-,-,"0,00%",DE000DF2PST5
4093,30.07.2019,"0,04%",-,-,"0,00%",DE000DF2PST5
4094,06.06.2019,"0,08%",-,-,"0,00%",DE000DF2PST5
4095,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PST5
4096,02.10.2019,"0,03%",-,-,"0,00%",DE000DF2PSU3
4097,26.09.2019,"0,03%",-,-,"0,00%",DE000DF2PSU3
4098,30.07.2019,"0,04%",-,-,"0,00%",DE000DF2PSU3
4099,06.06.2019,"0,07%",-,-,"0,00%",DE000DF2PSU3
4100,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PSU3
4101,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PSV1
4102,30.07.2019,"0,04%",-,-,"0,00%",DE000DF2PSV1
4103,06.06.2019,"0,07%",-,-,"0,00%",DE000DF2PSV1
4104,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PSV1
4105,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PSW9
4106,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PSW9
4107,06.06.2019,"0,07%",-,-,"0,00%",DE000DF2PSW9
4108,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PSW9
4109,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PSX7
4110,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PSX7
4111,06.06.2019,"0,07%",-,-,"0,00%",DE000DF2PSX7
4112,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PSX7
4113,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PSY5
4114,30.07.2019,"0,05%",-,-,"0,00%",DE000DF2PSY5
4115,06.06.2019,"0,07%",-,-,"0,00%",DE000DF2PSY5
4116,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PSY5
4117,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PSZ2
4118,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PSZ2
4119,06.06.2019,"0,07%",-,-,"0,00%",DE000DF2PSZ2
4120,06.05.2019,"0,08%",-,-,"0,00%",DE000DF2PSZ2
4121,26.09.2019,"0,06%",-,-,"0,00%",DE000DF2PTA3
4122,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PTA3
4123,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PTA3
4124,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTA3
4125,26.09.2019,"0,06%",-,-,"0,00%",DE000DF2PTB1
4126,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PTB1
4127,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PTB1
4128,06.05.2019,"0,06%",-,-,"0,00%",DE000DF2PTB1
4129,26.09.2019,"0,06%",-,-,"0,00%",DE000DF2PTC9
4130,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PTC9
4131,06.06.2019,"0,06%",-,-,"0,00%",DE000DF2PTC9
4132,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTC9
4133,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2PTD7
4134,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PTD7
4135,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTD7
4136,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTD7
4137,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2PTE5
4138,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2PTE5
4139,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTE5
4140,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTE5
4141,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2PTF2
4142,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2PTF2
4143,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTF2
4144,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTF2
4145,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2PTG0
4146,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2PTG0
4147,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTG0
4148,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTG0
4149,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2PTH8
4150,30.07.2019,"0,08%",-,-,"0,00%",DE000DF2PTH8
4151,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTH8
4152,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTH8
4153,26.09.2019,"0,08%",-,-,"0,00%",DE000DF2PTJ4
4154,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2PTJ4
4155,05.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTJ4
4156,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTJ4
4157,26.09.2019,"0,08%",-,-,"0,00%",DE000DF2PTK2
4158,30.07.2019,"0,08%",-,-,"0,00%",DE000DF2PTK2
4159,05.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTK2
4160,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTK2
4161,26.09.2019,"0,08%",-,-,"0,00%",DE000DF2PTL0
4162,30.07.2019,"0,08%",-,-,"0,00%",DE000DF2PTL0
4163,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTL0
4164,06.05.2019,"0,06%",-,-,"0,00%",DE000DF2PTL0
4165,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2PTM8
4166,30.07.2019,"0,09%",-,-,"0,00%",DE000DF2PTM8
4167,06.06.2019,"0,05%",-,-,"0,00%",DE000DF2PTM8
4168,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTM8
4169,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2PTN6
4170,30.07.2019,"0,08%",-,-,"0,00%",DE000DF2PTN6
4171,06.06.2019,"0,04%",-,-,"0,00%",DE000DF2PTN6
4172,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTN6
4173,26.09.2019,"0,07%",-,-,"0,00%",DE000DF2PTP1
4174,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2PTP1
4175,06.06.2019,"0,04%",-,-,"0,00%",DE000DF2PTP1
4176,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTP1
4177,26.09.2019,"0,06%",-,-,"0,00%",DE000DF2PTQ9
4178,30.07.2019,"0,07%",-,-,"0,00%",DE000DF2PTQ9
4179,05.06.2019,"0,03%",-,-,"0,00%",DE000DF2PTQ9
4180,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTQ9
4181,26.09.2019,"0,05%",-,-,"0,00%",DE000DF2PTR7
4182,30.07.2019,"0,06%",-,-,"0,00%",DE000DF2PTR7
4183,06.06.2019,"0,03%",-,-,"0,00%",DE000DF2PTR7
4184,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTR7
4185,26.09.2019,"0,04%",-,-,"0,00%",DE000DF2PTS5
4186,30.07.2019,"0,04%",-,-,"0,00%",DE000DF2PTS5
4187,06.06.2019,"0,03%",-,-,"0,00%",DE000DF2PTS5
4188,06.05.2019,"0,07%",-,-,"0,00%",DE000DF2PTS5
4189,26.09.2019,"1,17%",-,-,"0,00%",DE000DF2UR01
4190,30.07.2019,"1,16%",-,-,"0,00%",DE000DF2UR01
4191,18.06.2019,"1,20%",-,-,"0,00%",DE000DF2UR01
4192,09.05.2019,"1,06%",-,-,"0,00%",DE000DF2UR01
4193,26.09.2019,"1,18%",-,-,"0,00%",DE000DF2UR19
4194,30.07.2019,"1,16%",-,-,"0,00%",DE000DF2UR19
4195,18.06.2019,"1,20%",-,-,"0,00%",DE000DF2UR19
4196,09.05.2019,"1,05%",-,-,"0,00%",DE000DF2UR19
4197,26.09.2019,"1,14%",-,-,"0,00%",DE000DF2UR27
4198,30.07.2019,"1,14%",-,-,"0,00%",DE000DF2UR27
4199,02.07.2019,"1,15%",-,-,"0,00%",DE000DF2UR27
4200,09.05.2019,"1,00%",-,-,"0,00%",DE000DF2UR27
4201,26.09.2019,"1,14%",-,-,"0,00%",DE000DF2UR35
4202,30.07.2019,"1,14%",-,-,"0,00%",DE000DF2UR35
4203,02.07.2019,"1,15%",-,-,"0,00%",DE000DF2UR35
4204,09.05.2019,"1,00%",-,-,"0,00%",DE000DF2UR35
4205,26.09.2019,"1,15%",-,-,"0,00%",DE000DF2UR43
4206,30.07.2019,"1,15%",-,-,"0,00%",DE000DF2UR43
4207,02.07.2019,"1,15%",-,-,"0,00%",DE000DF2UR43
4208,09.05.2019,"1,01%",-,-,"0,00%",DE000DF2UR43
4209,26.09.2019,"1,20%",-,-,"0,00%",DE000DF2UR50
4210,24.09.2019,"1,18%",-,-,"0,00%",DE000DF2UR50
4211,30.07.2019,"1,02%",-,-,"0,00%",DE000DF2UR50
4212,09.05.2019,"0,84%",-,-,"0,00%",DE000DF2UR50
4213,26.09.2019,"1,19%",-,-,"0,00%",DE000DF2UR68
4214,24.09.2019,"1,20%",-,-,"0,00%",DE000DF2UR68
4215,30.07.2019,"1,02%",-,-,"0,00%",DE000DF2UR68
4216,09.05.2019,"0,84%",-,-,"0,00%",DE000DF2UR68
4217,26.09.2019,"1,20%",-,-,"0,00%",DE000DF2UR76
4218,24.09.2019,"1,19%",-,-,"0,00%",DE000DF2UR76
4219,30.07.2019,"1,02%",-,-,"0,00%",DE000DF2UR76
4220,09.05.2019,"0,85%",-,-,"0,00%",DE000DF2UR76
4221,26.09.2019,"1,20%",-,-,"0,00%",DE000DF2UR84
4222,24.09.2019,"1,20%",-,-,"0,00%",DE000DF2UR84
4223,30.07.2019,"1,03%",-,-,"0,00%",DE000DF2UR84
4224,09.05.2019,"0,85%",-,-,"0,00%",DE000DF2UR84
4225,26.09.2019,"1,20%",-,-,"0,00%",DE000DF2UR92
4226,24.09.2019,"1,20%",-,-,"0,00%",DE000DF2UR92
4227,30.07.2019,"1,03%",-,-,"0,00%",DE000DF2UR92
4228,09.05.2019,"0,85%",-,-,"0,00%",DE000DF2UR92
4229,26.09.2019,"1,04%",-,-,"0,00%",DE000DF2URA7
4230,30.07.2019,"1,04%",-,-,"0,00%",DE000DF2URA7
4231,09.05.2019,"1,07%",-,-,"0,00%",DE000DF2URA7
4232,26.09.2019,"1,04%",-,-,"0,00%",DE000DF2URB5
4233,30.07.2019,"1,05%",-,-,"0,00%",DE000DF2URB5
4234,09.05.2019,"1,08%",-,-,"0,00%",DE000DF2URB5
4235,26.09.2019,"1,04%",-,-,"0,00%",DE000DF2URC3
4236,30.07.2019,"1,05%",-,-,"0,00%",DE000DF2URC3
4237,09.05.2019,"1,08%",-,-,"0,00%",DE000DF2URC3
4238,26.09.2019,"1,05%",-,-,"0,00%",DE000DF2URD1
4239,30.07.2019,"1,05%",-,-,"0,00%",DE000DF2URD1
4240,09.05.2019,"1,08%",-,-,"0,00%",DE000DF2URD1
4241,26.09.2019,"1,05%",-,-,"0,00%",DE000DF2URE9
4242,30.07.2019,"1,05%",-,-,"0,00%",DE000DF2URE9
4243,09.05.2019,"1,08%",-,-,"0,00%",DE000DF2URE9
4244,18.10.2019,"0,03%",-,-,"0,00%",DE000DF2URJ8
4245,26.09.2019,"1,10%",-,-,"0,00%",DE000DF2URJ8
4246,30.07.2019,"1,09%",-,-,"0,00%",DE000DF2URJ8
4247,09.05.2019,"1,12%",-,-,"0,00%",DE000DF2URJ8
4248,26.09.2019,"1,12%",-,-,"0,00%",DE000DF2URK6
4249,30.07.2019,"1,11%",-,-,"0,00%",DE000DF2URK6
4250,09.05.2019,"1,13%",-,-,"0,00%",DE000DF2URK6
4251,26.09.2019,"1,12%",-,-,"0,00%",DE000DF2URL4
4252,30.07.2019,"1,11%",-,-,"0,00%",DE000DF2URL4
4253,09.05.2019,"1,13%",-,-,"0,00%",DE000DF2URL4
4254,26.09.2019,"1,13%",-,-,"0,00%",DE000DF2URM2
4255,30.07.2019,"1,12%",-,-,"0,00%",DE000DF2URM2
4256,09.05.2019,"1,14%",-,-,"0,00%",DE000DF2URM2
4257,26.09.2019,"1,13%",-,-,"0,00%",DE000DF2URN0
4258,30.07.2019,"1,12%",-,-,"0,00%",DE000DF2URN0
4259,09.05.2019,"1,14%",-,-,"0,00%",DE000DF2URN0
4260,26.09.2019,"1,14%",-,-,"0,00%",DE000DF2URP5
4261,30.07.2019,"1,13%",-,-,"0,00%",DE000DF2URP5
4262,09.05.2019,"1,15%",-,-,"0,00%",DE000DF2URP5
4263,26.09.2019,"1,11%",-,-,"0,00%",DE000DF2URQ3
4264,30.07.2019,"1,11%",-,-,"0,00%",DE000DF2URQ3
4265,09.05.2019,"1,13%",-,-,"0,00%",DE000DF2URQ3
4266,26.09.2019,"1,11%",-,-,"0,00%",DE000DF2URR1
4267,30.07.2019,"1,10%",-,-,"0,00%",DE000DF2URR1
4268,09.05.2019,"1,13%",-,-,"0,00%",DE000DF2URR1
4269,26.09.2019,"1,12%",-,-,"0,00%",DE000DF2URS9
4270,30.07.2019,"1,11%",-,-,"0,00%",DE000DF2URS9
4271,09.05.2019,"1,14%",-,-,"0,00%",DE000DF2URS9
4272,26.09.2019,"1,11%",-,-,"0,00%",DE000DF2URT7
4273,21.09.2019,"1,10%",-,-,"0,00%",DE000DF2URT7
4274,07.08.2019,"1,15%",-,-,"0,00%",DE000DF2URT7
4275,31.07.2019,"1,14%",-,-,"0,00%",DE000DF2URT7
4276,30.07.2019,"1,12%",-,-,"0,00%",DE000DF2URT7
4277,14.06.2019,"1,16%",-,-,"0,00%",DE000DF2URT7
4278,09.05.2019,"1,05%",-,-,"0,00%",DE000DF2URT7
4279,09.10.2019,"0,52%",-,-,"0,00%",DE000DF2URU5
4280,26.09.2019,"1,11%",-,-,"0,00%",DE000DF2URU5
4281,30.07.2019,"1,12%",-,-,"0,00%",DE000DF2URU5
4282,12.06.2019,"1,16%",-,-,"0,00%",DE000DF2URU5
4283,09.05.2019,"1,05%",-,-,"0,00%",DE000DF2URU5
4284,26.09.2019,"1,12%",-,-,"0,00%",DE000DF2URV3
4285,30.07.2019,"1,11%",-,-,"0,00%",DE000DF2URV3
4286,14.06.2019,"1,16%",-,-,"0,00%",DE000DF2URV3
4287,09.05.2019,"1,05%",-,-,"0,00%",DE000DF2URV3
4288,26.09.2019,"1,12%",-,-,"0,00%",DE000DF2URW1
4289,30.07.2019,"1,12%",-,-,"0,00%",DE000DF2URW1
4290,12.06.2019,"1,17%",-,-,"0,00%",DE000DF2URW1
4291,09.05.2019,"1,05%",-,-,"0,00%",DE000DF2URW1
4292,26.09.2019,"1,16%",-,-,"0,00%",DE000DF2URX9
4293,30.07.2019,"1,14%",-,-,"0,00%",DE000DF2URX9
4294,18.06.2019,"1,19%",-,-,"0,00%",DE000DF2URX9
4295,09.05.2019,"1,05%",-,-,"0,00%",DE000DF2URX9
4296,26.09.2019,"1,15%",-,-,"0,00%",DE000DF2URY7
4297,30.07.2019,"1,15%",-,-,"0,00%",DE000DF2URY7
4298,18.06.2019,"1,19%",-,-,"0,00%",DE000DF2URY7
4299,09.05.2019,"1,05%",-,-,"0,00%",DE000DF2URY7
4300,26.09.2019,"1,16%",-,-,"0,00%",DE000DF2URZ4
4301,30.07.2019,"1,16%",-,-,"0,00%",DE000DF2URZ4
4302,18.06.2019,"1,19%",-,-,"0,00%",DE000DF2URZ4
4303,09.05.2019,"1,05%",-,-,"0,00%",DE000DF2URZ4
4304,26.09.2019,"0,95%",-,-,"0,00%",DE000DF2USA5
4305,30.07.2019,"0,83%",-,-,"0,00%",DE000DF2USA5
4306,09.05.2019,"0,68%",-,-,"0,00%",DE000DF2USA5
4307,26.09.2019,"0,95%",-,-,"0,00%",DE000DF2USB3
4308,30.07.2019,"0,83%",-,-,"0,00%",DE000DF2USB3
4309,09.05.2019,"0,68%",-,-,"0,00%",DE000DF2USB3
4310,26.09.2019,"0,95%",-,-,"0,00%",DE000DF2USC1
4311,30.07.2019,"0,84%",-,-,"0,00%",DE000DF2USC1
4312,09.05.2019,"0,68%",-,-,"0,00%",DE000DF2USC1
4313,26.09.2019,"0,95%",-,-,"0,00%",DE000DF2USD9
4314,30.07.2019,"0,84%",-,-,"0,00%",DE000DF2USD9
4315,09.05.2019,"0,68%",-,-,"0,00%",DE000DF2USD9
4316,26.09.2019,"0,96%",-,-,"0,00%",DE000DF2USE7
4317,30.07.2019,"0,83%",-,-,"0,00%",DE000DF2USE7
4318,09.05.2019,"0,69%",-,-,"0,00%",DE000DF2USE7
4319,26.09.2019,"0,95%",-,-,"0,00%",DE000DF2USF4
4320,30.07.2019,"0,83%",-,-,"0,00%",DE000DF2USF4
4321,09.05.2019,"0,69%",-,-,"0,00%",DE000DF2USF4
4322,26.09.2019,"0,96%",-,-,"0,00%",DE000DF2USG2
4323,30.07.2019,"0,83%",-,-,"0,00%",DE000DF2USG2
4324,09.05.2019,"0,69%",-,-,"0,00%",DE000DF2USG2
4325,26.09.2019,"0,96%",-,-,"0,00%",DE000DF2USH0
4326,30.07.2019,"0,84%",-,-,"0,00%",DE000DF2USH0
4327,09.05.2019,"0,70%",-,-,"0,00%",DE000DF2USH0
4328,26.09.2019,"0,97%",-,-,"0,00%",DE000DF2USJ6
4329,30.07.2019,"0,84%",-,-,"0,00%",DE000DF2USJ6
4330,09.05.2019,"0,70%",-,-,"0,00%",DE000DF2USJ6
4331,26.09.2019,"0,97%",-,-,"0,00%",DE000DF2USK4
4332,30.07.2019,"0,84%",-,-,"0,00%",DE000DF2USK4
4333,09.05.2019,"0,70%",-,-,"0,00%",DE000DF2USK4
4334,26.09.2019,"0,97%",-,-,"0,00%",DE000DF2USL2
4335,30.07.2019,"0,84%",-,-,"0,00%",DE000DF2USL2
4336,09.05.2019,"0,71%",-,-,"0,00%",DE000DF2USL2
4337,26.09.2019,"0,97%",-,-,"0,00%",DE000DF2USM0
4338,30.07.2019,"0,84%",-,-,"0,00%",DE000DF2USM0
4339,09.05.2019,"0,71%",-,-,"0,00%",DE000DF2USM0
4340,26.09.2019,"0,97%",-,-,"0,00%",DE000DF2USN8
4341,30.07.2019,"0,85%",-,-,"0,00%",DE000DF2USN8
4342,09.05.2019,"0,72%",-,-,"0,00%",DE000DF2USN8
4343,26.09.2019,"0,98%",-,-,"0,00%",DE000DF2USP3
4344,30.07.2019,"0,84%",-,-,"0,00%",DE000DF2USP3
4345,09.05.2019,"0,72%",-,-,"0,00%",DE000DF2USP3
4346,05.10.2019,"0,08%",-,-,"0,00%",DE000DF3EE05
4347,26.09.2019,"0,08%",-,-,"0,00%",DE000DF3EE05
4348,07.08.2019,"0,08%",-,-,"0,00%",DE000DF3EE05
4349,30.07.2019,"0,06%",-,-,"0,00%",DE000DF3EE05
4350,25.07.2019,"0,06%",-,-,"0,00%",DE000DF3EE05
4351,04.06.2019,"0,05%",-,-,"0,00%",DE000DF3EE05
4352,26.09.2019,"0,08%",-,-,"0,00%",DE000DF3EE13
4353,30.07.2019,"0,06%",-,-,"0,00%",DE000DF3EE13
4354,04.06.2019,"0,05%",-,-,"0,00%",DE000DF3EE13
4355,26.09.2019,"0,08%",-,-,"0,00%",DE000DF3EE21
4356,30.07.2019,"0,06%",-,-,"0,00%",DE000DF3EE21
4357,04.06.2019,"0,05%",-,-,"0,00%",DE000DF3EE21
4358,26.09.2019,"0,08%",-,-,"0,00%",DE000DF3EE39
4359,30.07.2019,"0,07%",-,-,"0,00%",DE000DF3EE39
4360,04.06.2019,"0,05%",-,-,"0,00%",DE000DF3EE39
4361,26.09.2019,"0,09%",-,-,"0,00%",DE000DF3EE47
4362,30.07.2019,"0,07%",-,-,"0,00%",DE000DF3EE47
4363,04.06.2019,"0,05%",-,-,"0,00%",DE000DF3EE47
4364,26.09.2019,"0,09%",-,-,"0,00%",DE000DF3EE54
4365,30.07.2019,"0,07%",-,-,"0,00%",DE000DF3EE54
4366,04.06.2019,"0,05%",-,-,"0,00%",DE000DF3EE54
4367,26.09.2019,"0,02%",-,-,"0,00%",DE000DF3EEL4
4368,30.07.2019,"0,03%",-,-,"0,00%",DE000DF3EEL4
4369,06.06.2019,"0,06%",-,-,"0,00%",DE000DF3EEL4
4370,04.06.2019,"0,07%",-,-,"0,00%",DE000DF3EEL4
4371,26.09.2019,"0,03%",-,-,"0,00%",DE000DF3EEM2
